_time,battery_percent,battery_voltage,humidity,pressure_hpa,rssi,temperature_f,dewpoint_f,temp_change_1h,temp_change_3h,pressure_change_1h,pressure_change_3h,humidity_change_1h,humidity_change_3h,dewpoint_change_1h,dewpoint_change_3h
2026-09-01 15:03:00+00:00,38.6,3.77,26.7,975.0,-44.0,89.3,50.65017790622693,1.2000000000000028,1.0,-0.2999999999999545,0.6000000000000227,2.8000000000000007,3.3999999999999986,3.9766131120458397,4.482402533055371
2026-09-01 15:04:00+00:00,24.8,3.7,26.3,975.0,-44.0,89.3,50.24324976260971,1.2000000000000028,1.0999999999999943,-0.2999999999999545,0.6000000000000227,2.400000000000002,2.900000000000002,3.569684968428618,4.0458549209885675
2026-09-01 15:05:00+00:00,32.0,3.73,26.3,975.0,-44.0,89.3,50.24324976260971,1.2000000000000028,1.0999999999999943,-0.2999999999999545,0.6000000000000227,2.400000000000002,2.900000000000002,3.569684968428618,4.0458549209885675
2026-09-01 15:06:00+00:00,35.7,3.75,26.3,975.0,-44.0,89.4,50.328083766788794,1.3000000000000114,1.2000000000000028,-0.2999999999999545,0.6000000000000227,2.400000000000002,2.900000000000002,3.654518972607704,4.130688925167654
2026-09-01 15:07:00+00:00,25.6,3.7,26.2,975.0,-44.0,89.4,50.22546120782283,1.3000000000000114,1.2000000000000028,-0.2999999999999545,0.6000000000000227,2.3000000000000007,2.833333333333332,3.5518964136417424,4.06582754340522
2026-09-01 15:08:00+00:00,32.7,3.74,26.0,975.0,-44.0,89.4,50.01917565993364,1.3000000000000114,1.2000000000000028,-0.2999999999999545,0.6000000000000227,2.1000000000000014,2.666666666666668,3.3456108657525476,3.897303172719546
2026-09-01 15:09:00+00:00,24.0,3.69,26.0,975.0,-45.0,89.5,50.10389200054036,1.4000000000000057,1.2999999999999972,-0.2999999999999545,0.6000000000000227,2.0,2.6999999999999993,3.319593808966623,4.0197806905297995
2026-09-01 15:10:00+00:00,27.6,3.71,25.9,975.0,-44.0,89.5,50.000185403715754,1.4000000000000057,1.2999999999999972,-0.2999999999999545,0.6000000000000227,1.8999999999999986,2.599999999999998,3.2158872121420146,3.916074093705191
2026-09-01 15:11:00+00:00,37.7,3.76,25.8,975.0,-46.0,89.5,49.89612509853261,1.4000000000000057,1.2000000000000028,-0.2999999999999545,0.5,1.8000000000000007,2.5,3.1118269069588678,3.728349725361049
2026-09-01 15:12:00+00:00,23.6,3.69,25.7,975.0,-44.0,89.5,49.791708489685504,1.2999999999999972,1.2000000000000028,-0.2999999999999545,0.5,1.6999999999999993,2.3999999999999986,2.9234525362105757,3.623933116513946
2026-09-01 15:13:00+00:00,26.1,3.71,25.6,975.0,-48.0,89.5,49.68693295260361,1.2999999999999972,1.2000000000000028,-0.20000000000004547,0.5,1.6000000000000014,2.3000000000000007,2.8186769991286837,3.519157579432054
2026-09-01 15:14:00+00:00,26.5,3.71,25.6,975.0,-44.0,89.5,49.68693295260361,1.2999999999999972,1.2000000000000028,-0.2999999999999545,0.5,1.6000000000000014,2.3000000000000007,2.8186769991286837,3.519157579432054
2026-09-01 15:15:00+00:00,0.0,3.14,25.5,975.0,-46.0,89.6,49.66631537647507,1.3999999999999915,1.2999999999999972,-0.2999999999999545,0.5,1.5,2.1000000000000014,2.79805942300014,3.3852144843180625
2026-09-01 15:16:00+00:00,29.0,3.72,25.5,975.0,-45.0,89.5,49.58179583300461,1.2999999999999972,1.2000000000000028,-0.2999999999999545,0.5,1.5,2.1999999999999993,2.7135398795296837,3.414020459833054
2026-09-01 15:17:00+00:00,22.8,3.68,25.5,975.0,-45.0,89.5,49.58179583300461,1.2999999999999972,1.2000000000000028,-0.2999999999999545,0.5,1.4499999999999993,2.1999999999999993,2.6583559537629142,3.414020459833054
2026-09-01 15:18:00+00:00,16.6,3.64,25.5,975.0,-45.0,89.5,49.58179583300461,1.2999999999999972,1.2000000000000028,-0.2999999999999545,0.5,1.3999999999999986,2.1000000000000014,2.6031720279961377,3.300694940847606
2026-09-01 15:19:00+00:00,25.0,3.7,25.4,975.0,-44.0,89.5,49.47629444644012,1.2999999999999972,1.2000000000000028,-0.2999999999999545,0.5,1.3999999999999986,2.0,2.6080384929651927,3.195193554283115
2026-09-01 15:20:00+00:00,30.3,3.73,25.4,975.0,-45.0,89.5,49.47629444644012,1.2999999999999972,1.2999999999999972,-0.2999999999999545,0.5,1.3999999999999986,2.0,2.6080384929651927,3.2788996048189816
2026-09-01 15:21:00+00:00,40.2,3.78,25.4,975.0,-44.0,89.6,49.56077480015695,1.3999999999999915,1.3999999999999915,-0.2999999999999545,0.5,1.3999999999999986,2.099999999999998,2.6925188466820202,3.476663490146386
2026-09-01 15:22:00+00:00,39.3,3.77,25.3,975.0,-44.0,89.6,49.45486711461257,1.2999999999999972,1.3999999999999915,-0.20000000000004547,0.5,1.3000000000000007,1.9000000000000021,2.502656246910135,3.2574722729914285
2026-09-01 15:23:00+00:00,39.9,3.77,25.3,974.9,-45.0,89.6,49.45486711461257,1.2999999999999972,1.3999999999999915,-0.3000000000000682,0.39999999999997726,1.3000000000000007,1.9000000000000021,2.502656246910135,3.2574722729914285
2026-09-01 15:24:00+00:00,30.9,3.73,25.2,975.0,-44.0,89.6,49.34858957273785,1.2999999999999972,1.3999999999999915,-0.2999999999999545,0.39999999999997726,1.1999999999999993,1.8000000000000007,2.396378705035417,3.1511947311167106
2026-09-01 15:25:00+00:00,38.0,3.77,25.2,974.9,-45.0,89.7,49.43298839231706,1.4000000000000057,1.6000000000000085,-0.3000000000000682,0.39999999999997726,1.1999999999999993,1.8000000000000007,2.4807775246146235,3.319302486548999
2026-09-01 15:26:00+00:00,40.0,3.78,25.2,974.9,-44.0,89.6,49.34858957273785,1.2999999999999972,1.5,-0.3000000000000682,0.39999999999997726,1.1999999999999993,1.8000000000000007,2.396378705035417,3.2349036669697924
2026-09-01 15:27:00+00:00,39.8,3.77,25.1,974.9,-44.0,89.7,49.326298635286506,1.4000000000000057,1.6000000000000085,-0.3000000000000682,0.39999999999997726,1.1000000000000014,1.6000000000000014,2.374087767584072,3.0997976274664225
2026-09-01 15:28:00+00:00,26.3,3.71,25.1,974.9,-45.0,89.7,49.326298635286506,1.4000000000000057,1.6000000000000085,-0.3000000000000682,0.39999999999997726,1.1000000000000014,1.6000000000000014,2.374087767584072,3.0997976274664225
2026-09-01 15:29:00+00:00,29.0,3.72,25.1,974.9,-45.0,89.7,49.326298635286506,1.4000000000000057,1.6000000000000085,-0.39999999999997726,0.39999999999997726,1.1000000000000014,1.7000000000000028,2.374087767584072,3.2126127295184475
2026-09-01 15:30:00+00:00,24.8,3.7,25.1,974.9,-45.0,89.7,49.326298635286506,1.4000000000000057,1.7000000000000028,-0.3000000000000682,0.39999999999997726,1.1000000000000014,1.7000000000000028,2.374087767584072,3.2963245508379444
2026-09-01 15:31:00+00:00,29.9,3.72,25.0,974.9,-44.0,89.7,49.21923330244264,1.4000000000000057,1.7000000000000028,-0.3000000000000682,0.2999999999999545,1.0,1.5,2.2670224347402055,3.0764859430496756
2026-09-01 15:32:00+00:00,32.2,3.74,25.1,974.9,-44.0,89.8,49.41065509667636,1.5,1.7999999999999972,-0.3000000000000682,0.2999999999999545,1.1000000000000014,1.6000000000000014,2.4584442289739243,3.2679077372833945
2026-09-01 15:33:00+00:00,26.3,3.71,25.0,974.9,-45.0,89.8,49.30355004764724,1.5,1.7999999999999972,-0.3000000000000682,0.2999999999999545,1.0,1.6000000000000014,2.3513391799448087,3.273575963198681
2026-09-01 15:34:00+00:00,28.1,3.72,24.9,975.0,-45.0,89.9,49.28034055550372,1.6000000000000085,1.8000000000000114,-0.20000000000004547,0.39999999999997726,0.8999999999999986,1.5,2.3281296878012867,3.166654649735662
2026-09-01 15:35:00+00:00,36.1,3.76,24.9,974.9,-44.0,89.9,49.28034055550372,1.5,1.8000000000000114,-0.3000000000000682,0.2999999999999545,0.8999999999999986,1.5999999999999979,2.244177621102608,3.2798962003021686
2026-09-01 15:36:00+00:00,33.2,3.74,24.9,974.9,-44.0,89.9,49.28034055550372,1.5,1.8000000000000114,-0.3000000000000682,0.2999999999999545,0.8999999999999986,1.5,2.244177621102608,3.166654649735662
2026-09-01 15:37:00+00:00,30.4,3.73,24.9,975.0,-45.0,89.9,49.28034055550372,1.5,1.8000000000000114,-0.20000000000004547,0.39999999999997726,0.8999999999999986,1.5,2.244177621102608,3.166654649735662
2026-09-01 15:38:00+00:00,31.3,3.73,24.9,975.0,-44.0,90.0,49.36461187358971,1.5999999999999943,1.9000000000000057,-0.20000000000004547,0.39999999999997726,0.8999999999999986,1.3999999999999986,2.328448939188597,3.138110865769626
2026-09-01 15:39:00+00:00,40.5,3.78,24.8,974.9,-45.0,90.0,49.2566668674882,1.5999999999999943,1.9000000000000057,-0.3000000000000682,0.1999999999999318,0.8000000000000007,1.4000000000000021,2.2205039330870875,3.1429809617201414
2026-09-01 15:40:00+00:00,33.9,3.74,24.8,974.9,-45.0,90.0,49.2566668674882,1.5999999999999943,1.9000000000000057,-0.3000000000000682,0.1999999999999318,0.6999999999999993,1.4000000000000021,2.1100541200903464,3.1429809617201414
2026-09-01 15:41:00+00:00,30.7,3.73,24.8,974.9,-44.0,90.0,49.2566668674882,1.5999999999999943,1.9000000000000057,-0.3000000000000682,0.1999999999999318,0.6999999999999993,1.4000000000000021,2.1100541200903464,3.1429809617201414
2026-09-01 15:42:00+00:00,18.2,3.65,24.8,974.9,-44.0,89.9,49.17243554066921,1.4000000000000057,1.8000000000000114,-0.3000000000000682,0.1999999999999318,0.8000000000000007,1.4000000000000021,2.0523233869533613,3.0587496349011545
2026-09-01 15:43:00+00:00,35.9,3.75,24.8,975.0,-45.0,90.0,49.2566668674882,1.5,1.9000000000000057,-0.20000000000004547,0.2999999999999545,0.8000000000000007,1.4000000000000021,2.136554713772348,3.1429809617201414
2026-09-01 15:44:00+00:00,28.1,3.72,24.8,975.0,-44.0,90.0,49.2566668674882,1.5,1.9000000000000057,-0.20000000000004547,0.2999999999999545,0.8000000000000007,1.4000000000000021,2.136554713772348,3.1429809617201414
2026-09-01 15:45:00+00:00,34.9,3.75,24.8,975.0,-44.0,90.0,49.2566668674882,1.5,1.9000000000000057,-0.10000000000002274,0.2999999999999545,0.8000000000000007,1.4000000000000021,2.136554713772348,3.1429809617201414
2026-09-01 15:46:00+00:00,10.4,3.6,24.8,975.0,-44.0,90.0,49.2566668674882,1.4000000000000057,2.0,-0.10000000000002274,0.20000000000004547,0.8000000000000007,1.4000000000000021,2.052608341696704,3.2266927830396384
2026-09-01 15:47:00+00:00,39.0,3.77,24.8,975.0,-44.0,90.0,49.2566668674882,1.4000000000000057,2.0,-0.20000000000004547,0.20000000000004547,0.8000000000000007,1.4000000000000021,2.052608341696704,3.2266927830396384
2026-09-01 15:48:00+00:00,15.5,3.64,24.7,975.0,-47.0,90.0,49.14833725395473,1.4000000000000057,2.0,-0.10000000000002274,0.20000000000004547,0.8000000000000007,1.3000000000000007,2.055217749481656,3.1183631695061678
2026-09-01 15:49:00+00:00,36.1,3.76,24.8,975.0,-45.0,90.0,49.2566668674882,1.3499999999999943,2.0999999999999943,-0.10000000000002274,0.20000000000004547,0.8500000000000014,1.3000000000000007,2.066106089865208,3.1976760358221483
2026-09-01 15:50:00+00:00,31.4,3.735,24.8,975.0,-44.5,90.0,49.2566668674882,1.2999999999999972,2.0999999999999943,-0.10000000000002274,0.20000000000004547,0.8000000000000007,1.4000000000000021,1.9686648167152825,3.310407489974743
2026-09-01 15:51:00+00:00,26.7,3.71,24.8,975.0,-44.0,90.0,49.2566668674882,1.2999999999999972,2.0999999999999943,-0.10000000000002274,0.20000000000004547,0.9000000000000021,1.3000000000000007,2.079644981514683,3.1976760358221483
2026-09-01 15:52:00+00:00,39.5,3.77,24.7,975.0,-44.0,90.1,49.23252565460442,1.2999999999999972,2.1999999999999886,-0.10000000000002274,0.2999999999999545,0.8000000000000007,1.1999999999999993,1.9716042403101781,3.1735348229383717
2026-09-01 15:53:00+00:00,37.6,3.76,24.7,975.0,-43.0,90.1,49.23252565460442,1.2999999999999972,2.1999999999999886,-0.10000000000002274,0.2999999999999545,0.8000000000000007,1.1999999999999993,1.9716042403101781,3.1735348229383717
2026-09-01 15:54:00+00:00,31.3,3.73,24.7,975.0,-44.0,90.1,49.23252565460442,1.2999999999999972,2.1999999999999886,-0.10000000000002274,0.2999999999999545,0.8000000000000007,1.1999999999999993,1.9716042403101781,3.1735348229383717
2026-09-01 15:55:00+00:00,26.9,3.71,24.7,975.0,-45.0,90.1,49.23252565460442,1.1999999999999886,2.1999999999999886,-0.10000000000002274,0.20000000000004547,0.8000000000000007,1.1999999999999993,1.887707565023618,3.1735348229383717
2026-09-01 15:56:00+00:00,24.4,3.7,24.7,975.0,-45.0,90.1,49.23252565460442,1.1999999999999886,2.1999999999999886,-0.10000000000002274,0.2999999999999545,0.8999999999999986,1.1999999999999993,1.9991809107553067,3.1735348229383717
2026-09-01 15:57:00+00:00,25.1,3.7,24.7,975.0,-45.0,90.2,49.316711253440076,1.2000000000000028,2.299999999999997,-0.10000000000002274,0.20000000000004547,0.8000000000000007,1.1999999999999993,1.8879993414613452,3.2577204217740245
2026-09-01 15:58:00+00:00,33.6,3.74,24.7,975.0,-44.0,90.2,49.316711253440076,1.2000000000000028,2.299999999999997,-0.10000000000002274,0.20000000000004547,0.8000000000000007,1.1999999999999993,1.8879993414613452,3.2577204217740245
2026-09-01 15:59:00+00:00,34.3,3.75,24.7,975.0,-44.0,90.2,49.316711253440076,1.1000000000000085,2.299999999999997,-0.10000000000002274,0.20000000000004547,0.8000000000000007,1.3000000000000007,1.8041083718065494,3.3704518759266193
2026-09-01 16:00:00+00:00,34.2,3.75,24.6,975.0,-45.0,90.2,49.20791354963904,1.2000000000000028,2.299999999999997,0.0,0.20000000000004547,0.5,1.2000000000000028,1.5574021584758952,3.2616541721255814
2026-09-01 16:01:00+00:00,25.5,3.7,24.6,974.9,-46.0,90.2,49.20791354963904,1.0,2.299999999999997,-0.20000000000004547,0.10000000000002274,-3.6999999999999993,1.2000000000000028,-2.9324498419067737,3.2616541721255814
2026-09-01 16:02:00+00:00,33.4,3.74,24.6,975.0,-44.0,90.2,49.20791354963904,1.0,2.299999999999997,0.0,0.20000000000004547,-3.3999999999999986,1.2000000000000028,-2.6431897832144813,3.2616541721255814
2026-09-01 16:03:00+00:00,32.9,3.74,24.6,975.0,-44.0,90.3,49.292056070309314,1.0,2.3999999999999915,0.0,0.20000000000004547,-2.099999999999998,1.1000000000000014,-1.3581218359176148,3.2330652386432632
2026-09-01 16:04:00+00:00,25.5,3.7,24.6,975.0,-44.0,90.3,49.292056070309314,1.0,2.299999999999997,0.0,0.10000000000002274,-1.6999999999999993,1.1000000000000014,-0.951193692300393,3.149308710916351
2026-09-01 16:05:00+00:00,28.7,3.72,24.6,975.0,-44.0,90.3,49.292056070309314,1.0,2.299999999999997,0.0,0.10000000000002274,-1.6999999999999993,1.2000000000000028,-0.951193692300393,3.2620819858607533
2026-09-01 16:06:00+00:00,30.8,3.73,24.5,975.0,-44.0,90.3,49.18282714656142,0.8999999999999915,2.299999999999997,0.0,0.20000000000004547,-1.8000000000000007,1.1000000000000014,-1.1452566202273715,3.152853062112861
2026-09-01 16:07:00+00:00,28.3,3.72,24.5,974.9,-44.0,90.4,49.26692644198393,1.0,2.4000000000000057,-0.10000000000002274,0.0,-1.6999999999999993,1.0,-0.9585347658389054,3.124179082590963
2026-09-01 16:08:00+00:00,29.3,3.72,24.5,975.0,-44.0,90.4,49.26692644198393,1.0,2.5,0.0,0.10000000000002274,-1.5,1.1000000000000014,-0.7522492179497107,3.32066706447047
2026-09-01 16:09:00+00:00,28.2,3.72,24.6,975.0,-44.0,90.4,49.37619578333409,0.9000000000000057,2.5,0.0,0.10000000000002274,-1.3999999999999986,1.1000000000000014,-0.7276962172062724,3.317204951668039
2026-09-01 16:10:00+00:00,10.3,3.6,24.6,974.9,-46.0,90.4,49.37619578333409,0.9000000000000057,2.5,-0.10000000000002274,-0.10000000000002274,-1.2999999999999972,1.1000000000000014,-0.6239896203816642,3.317204951668039
2026-09-01 16:11:00+00:00,36.5,3.76,24.5,975.0,-44.0,90.4,49.26692644198393,0.9000000000000057,2.5,0.0,0.10000000000002274,-1.3000000000000007,1.0,-0.6291986565486809,3.2079356103178753
2026-09-01 16:12:00+00:00,29.8,3.72,24.5,974.9,-44.0,90.4,49.26692644198393,0.9000000000000057,2.5,-0.10000000000002274,-0.10000000000002274,-1.1999999999999993,1.0,-0.5247820477015779,3.2079356103178753
2026-09-01 16:13:00+00:00,19.2,3.66,24.5,974.9,-44.0,90.4,49.26692644198393,0.9000000000000057,2.5,-0.10000000000002274,-0.10000000000002274,-1.1000000000000014,1.0,-0.42000651061968597,3.2079356103178753
2026-09-01 16:14:00+00:00,31.9,3.73,24.5,975.0,-44.0,90.4,49.26692644198393,0.9000000000000057,2.5,0.0,0.0,-1.1000000000000014,1.0,-0.42000651061968597,3.2079356103178753
2026-09-01 16:15:00+00:00,39.4,3.77,24.5,974.9,-44.0,90.4,49.26692644198393,0.8000000000000114,2.5,-0.10000000000002274,-0.10000000000002274,-1.0,1.0,-0.3993889344911423,3.2079356103178753
2026-09-01 16:16:00+00:00,15.3,3.64,24.5,974.9,-44.0,90.4,49.26692644198393,0.9000000000000057,2.6000000000000085,-0.10000000000002274,-0.10000000000002274,-1.0,1.0,-0.3148693910206859,3.2916950174930335
2026-09-01 16:17:00+00:00,39.3,3.77,24.5,974.9,-45.0,90.4,49.26692644198393,0.9000000000000057,2.6000000000000085,-0.10000000000002274,-0.10000000000002274,-1.0,0.8999999999999986,-0.3148693910206859,3.179427962628189
2026-09-01 16:18:00+00:00,12.9,3.62,24.6,974.9,-47.0,90.4,49.37619578333409,0.9000000000000057,2.6000000000000085,-0.10000000000002274,-0.10000000000002274,-0.8999999999999986,1.1000000000000014,-0.20560004967052237,3.400964358843197
2026-09-01 16:19:00+00:00,7.3,3.53,24.6,974.9,-44.0,90.4,49.37619578333409,0.9000000000000057,2.6000000000000085,-0.10000000000002274,-0.10000000000002274,-0.7999999999999972,1.1000000000000014,-0.10009866310603144,3.400964358843197
2026-09-01 16:20:00+00:00,39.4,3.77,24.6,974.9,-44.0,90.4,49.37619578333409,0.9000000000000057,2.6000000000000085,-0.10000000000002274,-0.10000000000002274,-0.7999999999999972,1.1000000000000014,-0.10009866310603144,3.400964358843197
2026-09-01 16:21:00+00:00,15.8,3.64,24.6,974.9,-44.0,90.5,49.46033268885389,0.9000000000000057,2.700000000000003,-0.10000000000002274,-0.10000000000002274,-0.7999999999999972,1.0,-0.10044211130306024,3.3728342094981514
2026-09-01 16:22:00+00:00,22.2,3.68,24.6,974.9,-44.0,90.5,49.46033268885389,0.9000000000000057,2.700000000000003,-0.10000000000002274,-0.10000000000002274,-0.6999999999999993,1.1000000000000014,0.005465574241320326,3.4851012643629957
2026-09-01 16:23:00+00:00,29.200000000000003,3.7199999999999998,24.6,974.9,-44.0,90.5,49.46033268885389,0.9000000000000057,2.700000000000003,0.0,-0.20000000000004547,-0.6999999999999993,1.1000000000000014,0.005465574241320326,3.4851012643629957
2026-09-01 16:24:00+00:00,36.2,3.76,24.6,974.9,-44.0,90.5,49.46033268885389,0.9000000000000057,2.9000000000000057,-0.10000000000002274,-0.20000000000004547,-0.5999999999999979,-0.29999999999999716,0.11174311611603827,2.1190027452635505
2026-09-01 16:25:00+00:00,36.2,3.76,24.6,974.9,-44.0,90.5,49.46033268885389,0.7999999999999972,3.0999999999999943,0.0,-0.20000000000004547,-0.5999999999999979,0.8000000000000007,0.02734429653683179,3.485118894456683
2026-09-01 16:26:00+00:00,24.2,3.69,24.7,974.9,-45.0,90.5,49.569251240461504,0.9000000000000057,3.200000000000003,0.0,-0.20000000000004547,-0.5,0.8000000000000007,0.22066166772365392,3.567122401082848
2026-09-01 16:27:00+00:00,25.5,3.7,24.7,974.9,-44.0,90.5,49.569251240461504,0.7999999999999972,3.200000000000003,0.0,-0.20000000000004547,-0.40000000000000213,0.8000000000000007,0.24295260517499884,3.567122401082848
2026-09-01 16:28:00+00:00,28.5,3.72,24.7,974.9,-44.0,90.5,49.569251240461504,0.7999999999999972,3.200000000000003,0.0,-0.20000000000004547,-0.40000000000000213,0.6999999999999993,0.24295260517499884,3.4567176777388866
2026-09-01 16:29:00+00:00,30.3,3.73,24.6,974.9,-44.0,90.5,49.46033268885389,0.7999999999999972,3.200000000000003,0.0,-0.20000000000004547,-0.5,0.6000000000000014,0.13403405356738318,3.347799126131271
2026-09-01 16:30:00+00:00,31.3,3.73,24.6,974.9,-44.0,90.5,49.46033268885389,0.7999999999999972,3.200000000000003,0.0,-0.20000000000004547,-0.5,0.6000000000000014,0.13403405356738318,3.347799126131271
2026-09-01 16:31:00+00:00,28.5,3.72,24.5,974.9,-44.0,90.5,49.351022923775844,0.7999999999999972,3.200000000000003,0.0,-0.20000000000004547,-0.5,0.6000000000000014,0.13178962133320482,3.3488940843971875
2026-09-01 16:32:00+00:00,35.3,3.75,24.6,974.8,-44.0,90.6,49.54446678700922,0.7999999999999972,3.1999999999999886,-0.10000000000002274,-0.3000000000000682,-0.5,0.7000000000000028,0.13381169033286255,3.458398461545876
2026-09-01 16:33:00+00:00,22.5,3.68,24.5,974.9,-45.0,90.6,49.43511659207836,0.7999999999999972,3.1999999999999886,0.0,-0.3000000000000682,-0.5,0.6000000000000014,0.13156654443111648,3.3490482666150143
2026-09-01 16:34:00+00:00,29.4,3.72,24.6,974.9,-45.0,90.6,49.54446678700922,0.6999999999999886,3.1999999999999886,-0.10000000000002274,-0.20000000000004547,-0.29999999999999716,0.7000000000000028,0.2641262315055002,3.458398461545876
2026-09-01 16:35:00+00:00,31.7,3.73,24.6,974.8,-44.0,90.6,49.54446678700922,0.6999999999999886,3.0999999999999943,-0.10000000000002274,-0.40000000000009095,-0.29999999999999716,0.7000000000000028,0.2641262315055002,3.374461830533747
2026-09-01 16:36:00+00:00,25.9,3.7,24.6,974.9,-45.0,90.6,49.54446678700922,0.6999999999999886,3.0999999999999943,0.0,-0.20000000000004547,-0.29999999999999716,0.8000000000000007,0.2641262315055002,3.48535757214961
2026-09-01 16:37:00+00:00,27.9,3.71,24.6,974.9,-44.0,90.6,49.54446678700922,0.6999999999999886,3.0,-0.10000000000002274,-0.3000000000000682,-0.29999999999999716,0.8000000000000007,0.2641262315055002,3.4014650128687833
2026-09-01 16:38:00+00:00,27.7,3.71,24.6,974.8,-44.0,90.6,49.54446678700922,0.5999999999999943,3.0,-0.20000000000004547,-0.40000000000009095,-0.29999999999999716,0.8000000000000007,0.17985491341951132,3.4014650128687833
2026-09-01 16:39:00+00:00,20.1,3.67,24.7,974.8,-44.0,90.6,49.65342563343961,0.5999999999999943,3.0,-0.10000000000002274,-0.40000000000009095,-0.10000000000000142,0.8000000000000007,0.3967587659514109,3.399486900878898
2026-09-01 16:40:00+00:00,22.5,3.68,24.6,974.8,-44.0,90.6,49.54446678700922,0.5999999999999943,2.8999999999999915,-0.10000000000002274,-0.3000000000000682,-0.1999999999999993,0.8000000000000007,0.2877999195210208,3.31757531462317
2026-09-01 16:41:00+00:00,24.6,3.7,25.2,974.8,-44.0,90.6,50.1924530439818,0.5999999999999943,2.8999999999999915,-0.10000000000002274,-0.3000000000000682,0.3999999999999986,1.3999999999999986,0.9357861764936004,3.9655615715957495
2026-09-01 16:42:00+00:00,30.8,3.73,24.9,974.9,-45.0,90.6,49.87018120173358,0.6999999999999886,2.8999999999999915,0.0,-0.3000000000000682,0.09999999999999787,1.0999999999999979,0.6977456610643671,3.6432897293475293
2026-09-01 16:43:00+00:00,35.3,3.75,25.5,974.8,-44.0,90.6,50.51135935683749,0.5999999999999943,2.8999999999999915,-0.20000000000004547,-0.40000000000009095,0.6999999999999993,1.6999999999999993,1.2546924893492886,4.284467884451438
2026-09-01 16:44:00+00:00,21.6,3.68,24.9,974.8,-44.0,90.6,49.87018120173358,0.5999999999999943,2.8999999999999915,-0.20000000000004547,-0.40000000000009095,0.09999999999999787,1.0999999999999979,0.6135143342453802,3.6432897293475293
2026-09-01 16:45:00+00:00,19.6,3.66,24.8,974.8,-44.0,90.6,49.76199612030432,0.5999999999999943,2.8499999999999943,-0.20000000000004547,-0.40000000000009095,0.0,1.0,0.505329252816118,3.4931612292398952
2026-09-01 16:46:00+00:00,20.4,3.67,24.7,974.8,-47.0,90.7,49.73759722530292,0.7000000000000028,2.9000000000000057,-0.20000000000004547,-0.40000000000009095,-0.10000000000000142,0.8999999999999986,0.4809303578147208,3.4268189155601263
2026-09-01 16:47:00+00:00,23.8,3.69,24.7,974.8,-44.0,90.7,49.73759722530292,0.7000000000000028,2.9000000000000057,-0.20000000000004547,-0.40000000000009095,-0.10000000000000142,0.8000000000000007,0.4809303578147208,3.3157995047697852
2026-09-01 16:48:00+00:00,30.3,3.73,24.7,974.8,-44.0,90.7,49.73759722530292,0.7000000000000028,2.9000000000000057,-0.20000000000004547,-0.40000000000009095,0.0,0.8000000000000007,0.5892599713481914,3.3157995047697852
2026-09-01 16:49:00+00:00,10.1,3.6,24.7,974.9,-44.0,90.7,49.73759722530292,0.7000000000000028,2.799999999999997,-0.10000000000002274,-0.3000000000000682,-0.10000000000000142,0.8999999999999986,0.4809303578147208,3.342934938945909
2026-09-01 16:50:00+00:00,33.2,3.74,24.6,974.8,-45.0,90.7,49.62859807794059,0.7000000000000028,2.799999999999997,-0.20000000000004547,-0.40000000000009095,-0.1999999999999993,0.8000000000000007,0.371931210452388,3.2339357915835762
2026-09-01 16:51:00+00:00,12.4,3.62,24.6,974.8,-45.0,90.7,49.62859807794059,0.7000000000000028,2.799999999999997,-0.20000000000004547,-0.40000000000009095,-0.1999999999999993,0.8000000000000007,0.371931210452388,3.2339357915835762
2026-09-01 16:52:00+00:00,35.1,3.75,24.5,974.8,-45.0,90.7,49.51920744703265,0.6000000000000085,2.799999999999997,-0.20000000000004547,-0.40000000000009095,-0.1999999999999993,0.6000000000000014,0.2866817924282259,3.013484514321071
2026-09-01 16:53:00+00:00,28.1,3.72,24.6,974.8,-44.0,90.8,49.7127265617885,0.7000000000000028,2.8999999999999915,-0.20000000000004547,-0.5,-0.09999999999999787,0.7000000000000028,0.48020090718407715,3.2070036290769224
2026-09-01 16:54:00+00:00,26.3,3.71,24.6,974.8,-44.0,90.8,49.7127265617885,0.7000000000000028,2.8999999999999915,-0.20000000000004547,-0.40000000000009095,-0.09999999999999787,0.7000000000000028,0.48020090718407715,3.2070036290769224
2026-09-01 16:55:00+00:00,24.3,3.7,24.6,974.7,-44.0,90.8,49.7127265617885,0.7000000000000028,2.8999999999999915,-0.2999999999999545,-0.5,-0.09999999999999787,0.7000000000000028,0.48020090718407715,3.2070036290769224
2026-09-01 16:56:00+00:00,34.9,3.75,24.6,974.7,-44.0,90.8,49.7127265617885,0.7000000000000028,2.799999999999997,-0.2999999999999545,-0.599999999999909,-0.09999999999999787,0.7000000000000028,0.48020090718407715,3.123081271242796
2026-09-01 16:57:00+00:00,27.95,3.71,24.75,974.7,-44.0,90.8,49.87570427994763,0.5999999999999943,2.799999999999997,-0.2999999999999545,-0.5,0.05000000000000071,0.9499999999999993,0.5589930265075509,3.3971608775725883
2026-09-01 16:58:00+00:00,21.0,3.67,24.9,974.7,-44.0,90.8,50.038681998106746,0.5999999999999943,2.799999999999997,-0.2999999999999545,-0.599999999999909,0.1999999999999993,1.0,0.7219707446666703,3.449036707561042
2026-09-01 16:59:00+00:00,8.9,3.57,24.6,974.7,-44.0,90.8,49.7127265617885,0.5999999999999943,2.799999999999997,-0.2999999999999545,-0.599999999999909,-0.09999999999999787,0.7000000000000028,0.39601530834842436,3.123081271242796
